Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [78] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::deallocate(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, unsigned long) [141] std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_M_get_Tp_allocator() [77] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_Node_allocator()
  [79] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::destroy<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*) [142] std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~_Vector_base() [89] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_S_left(std::_Rb_tree_node_base*)
  [92] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::new_allocator() [143] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [113] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_begin()
 [109] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~new_allocator() [144] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [114] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*)
 [100] __gnu_cxx::new_allocator<std::pair<unsigned long, unsigned long> >::deallocate(std::pair<unsigned long, unsigned long>*, unsigned long) [145] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [90] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_S_right(std::_Rb_tree_node_base*)
 [127] __gnu_cxx::new_allocator<std::pair<unsigned long, unsigned long> >::~new_allocator() [146] std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [98] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree()
 [128] __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long) [51] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [115] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~_Rb_tree()
 [129] __gnu_cxx::new_allocator<float>::~new_allocator() [52] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [91] pcl::PointCloud<pcl::PointXYZI>* std::__addressof<pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>&)
  [68] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [53] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [23] pcl::PointXYZ* std::__addressof<pcl::PointXYZ>(pcl::PointXYZ&)
  [49] __gnu_cxx::new_allocator<int>::~new_allocator() [54] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [14] pcl::PointXYZI* std::__addressof<pcl::PointXYZI>(pcl::PointXYZI&)
 [116] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [147] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [6] void std::_Destroy<pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>*)
 [130] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [148] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [8] void std::_Destroy<pcl::PointCloud<pcl::PointXYZI>*>(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*)
  [80] __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_ptr() [149] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [10] void std::_Destroy<pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*, std::allocator<pcl::PointCloud<pcl::PointXYZI> >&)
  [81] __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_addr() [150] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [18] void std::_Destroy<pcl::PointXYZ*, Eigen::aligned_allocator<pcl::PointXYZ> >(pcl::PointXYZ*, pcl::PointXYZ*, Eigen::aligned_allocator<pcl::PointXYZ>&)
  [42] __gnu_cxx::__exchange_and_add(int volatile*, int) [58] std::__shared_ptr<std::vector<pcl::detail::FieldMapping, std::allocator<pcl::detail::FieldMapping> >, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [5] void std::_Destroy<pcl::PointXYZI*, Eigen::aligned_allocator<pcl::PointXYZI> >(pcl::PointXYZI*, pcl::PointXYZI*, Eigen::aligned_allocator<pcl::PointXYZI>&)
  [43] __gnu_cxx::__exchange_and_add_dispatch(int*, int) [82] std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_valptr() [46] void std::_Destroy<loam::PointLabel*>(loam::PointLabel*, loam::PointLabel*)
 [131] std::allocator<pcl::PointCloud<pcl::PointXYZI> >::~allocator() [59] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count() [107] void std::_Destroy<loam::PointLabel*, loam::PointLabel>(loam::PointLabel*, loam::PointLabel*, std::allocator<loam::PointLabel>&)
  [73] std::allocator<pcl::PointXYZ>::~allocator() [94] std::_Rb_tree_header::_M_reset() [71] void std::_Destroy<std::pair<unsigned long, unsigned long>*>(std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long>*)
  [62] std::allocator<pcl::PointXYZI>::~allocator() [95] std::_Rb_tree_header::_Rb_tree_header() [158] void std::_Destroy<std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long> >(std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long>*, std::allocator<std::pair<unsigned long, unsigned long> >&)
 [101] std::allocator<loam::PointLabel>::~allocator() [44] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [67] void std::_Destroy<float*>(float*, float*)
  [93] std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::allocator() [26] decltype (({parm#1}.destroy)({parm#2})) std::allocator_traits<Eigen::aligned_allocator<pcl::PointXYZ> >::_S_destroy<Eigen::aligned_allocator<pcl::PointXYZ>, pcl::PointXYZ>(Eigen::aligned_allocator<pcl::PointXYZ>&, pcl::PointXYZ*, int) [159] void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&)
 [110] std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~allocator() [34] std::allocator_traits<Eigen::aligned_allocator<pcl::PointXYZ> >::deallocate(Eigen::aligned_allocator<pcl::PointXYZ>&, pcl::PointXYZ*, unsigned long) [48] void std::_Destroy<int*>(int*, int*)
